date,time,injury,age,sex
3/16/12,01:55,INJURED,30,M
3/16/12,11:45,INJURED,31,F
3/16/12,08:05,INJURED,33,F
3/16/12,17:30,INJURED,35,M
3/16/12,21:35,INJURED,38,M
3/16/12,15:50,INJURED,42,M
3/16/12,17:15,INJURED,44,M
3/16/12,08:40,INJURED,44,M
3/16/12,20:00,INJURED,60,M
3/16/12,09:15,INJURED,66,F
3/16/12,17:40,INJURED,0,M
3/16/12,13:00,INJURED,0,M
3/17/12,16:00,NONE,20,F
3/17/12,20:55,INJURED,21,M
3/17/12,01:45,INJURED,26,M
3/17/12,10:40,INJURED,28,M
3/17/12,02:40,INJURED,31,M
3/17/12,15:25,NONE,38,F
3/17/12,21:10,INJURED,48,M
3/17/12,14:20,INJURED,50,F
3/17/12,20:35,INJURED,50,M
3/17/12,12:55,INJURED,51,F
3/17/12,02:15,INJURED,55,M
3/17/12,15:30,INJURED,56,M
3/17/12,19:50,INJURED,56,M
3/17/12,16:00,NONE,70,M
3/17/12,06:31,NONE,79,F
3/17/12,06:30,INJURED,79,F
3/17/12,16:35,INJURED,0,F
3/18/12,14:10,INJURED,23,M
3/18/12,01:00,INJURED,25,M
3/18/12,11:50,NONE,37,F
3/18/12,12:40,NONE,42,F
3/18/12,20:30,INJURED,42,M
3/18/12,16:30,INJURED,46,F
3/18/12,01:00,INJURED,55,M
3/18/12,11:45,INJURED,64,F
3/18/12,14:10,INJURED,79,M
3/18/12,17:50,INJURED,81,F
3/18/12,03:45,INJURED,0,M
3/19/12,13:15,INJURED,21,M
3/19/12,21:20,INJURED,21,M
3/19/12,16:00,INJURED,25,F
3/19/12,15:05,INJURED,27,M
3/19/12,11:40,INJURED,33,M
3/19/12,18:05,INJURED,35,M
3/19/12,22:25,INJURED,45,M
3/19/12,14:30,INJURED,62,M
3/19/12,08:45,INJURED,80,M
3/19/12,12:00,INJURED,89,M
3/19/12,15:20,INJURED,0,M
3/19/12,19:30,INJURED,0,M
3/19/12,21:50,INJURED,0,M
3/20/12,12:10,INJURED,20,M
3/20/12,12:25,INJURED,21,F
3/20/12,20:35,INJURED,22,M
3/20/12,19:45,INJURED,23,F
3/20/12,17:15,INJURED,23,F
3/20/12,09:00,INJURED,27,F
3/20/12,20:00,INJURED,29,M
3/20/12,19:45,INJURED,33,F
3/20/12,10:26,INJURED,35,M
3/20/12,22:30,INJURED,35,F
3/20/12,08:50,INJURED,39,F
3/20/12,09:25,INJURED,62,F
3/20/12,17:00,INJURED,0,M
3/20/12,07:30,INJURED,0,M
3/20/12,13:30,INJURED,0,F
3/20/12,08:30,INJURED,0,F
3/21/12,21:20,INJURED,22,M
3/21/12,13:41,INJURED,22,M
3/21/12,18:45,INJURED,24,F
3/21/12,16:35,INJURED,26,M
3/21/12,10:55,INJURED,26,M
3/21/12,14:25,INJURED,47,M
3/21/12,20:35,INJURED,47,M
3/21/12,14:00,NONE,48,M
3/21/12,23:10,NONE,50,F
3/21/12,14:30,INJURED,56,M
3/21/12,16:00,INJURED,57,M
3/21/12,13:00,INJURED,58,F
3/21/12,07:10,NONE,0,F
3/21/12,15:40,NONE,0,F
3/21/12,15:50,INJURED,0,M
3/21/12,09:00,INJURED,0,M
3/21/12,18:45,INJURED,0,M
3/22/12,14:30,INJURED,23,M
3/22/12,19:30,INJURED,26,M
3/22/12,18:40,INJURED,37,M
3/22/12,13:25,INJURED,47,M
3/22/12,07:10,INJURED,55,F
3/22/12,06:30,INJURED,0,M
3/22/12,17:15,INJURED,0,F
3/22/12,07:10,INJURED,0,F
3/22/12,15:45,INJURED,0,M
3/22/12,19:00,INJURED,0,M
3/22/12,14:35,INJURED,0,M
3/23/12,03:00,INJURED,20,F
3/23/12,22:50,INJURED,21,M
3/23/12,18:25,NONE,28,M
3/23/12,16:15,NONE,44,M
3/23/12,21:00,INJURED,53,M
3/23/12,16:30,INJURED,54,M
3/23/12,18:10,INJURED,60,M
3/23/12,19:40,INJURED,67,M
3/23/12,09:50,INJURED,67,F
3/23/12,18:15,INJURED,81,M
3/23/12,08:00,INJURED,0,M
3/24/12,16:10,INJURED,23,M
3/24/12,09:15,INJURED,32,M
3/24/12,11:10,INJURED,49,M
3/24/12,10:30,INJURED,60,M
3/24/12,12:35,INJURED,64,F
3/24/12,13:15,INJURED,69,F
3/25/12,02:00,INJURED,24,M
3/25/12,20:50,INJURED,26,F
3/25/12,20:15,INJURED,30,F
3/25/12,22:00,INJURED,31,F
3/25/12,10:30,INJURED,36,M
3/25/12,11:25,INJURED,37,M
3/25/12,22:30,INJURED,41,M
3/25/12,10:50,INJURED,44,M
3/25/12,22:35,INJURED,58,M
3/25/12,10:35,INJURED,90,M
3/25/12,19:35,INJURED,0,M
3/26/12,15:55,NONE,33,M
3/26/12,00:10,INJURED,42,M
3/26/12,16:10,INJURED,42,M
3/26/12,12:05,INJURED,44,F
3/26/12,06:00,NONE,47,M
3/26/12,17:40,INJURED,54,M
3/26/12,18:35,INJURED,62,F
3/26/12,19:30,NONE,64,M
3/26/12,17:50,INJURED,73,M
3/26/12,22:05,NONE,0,M
3/26/12,13:30,INJURED,0,M
3/26/12,07:30,INJURED,0,M
3/27/12,19:50,NONE,20,M
3/27/12,12:40,NONE,25,M
3/27/12,21:10,INJURED,25,M
3/27/12,17:40,INJURED,27,M
3/27/12,19:15,INJURED,28,M
3/27/12,15:35,INJURED,29,F
3/27/12,10:15,INJURED,45,F
3/27/12,11:30,INJURED,57,M
3/27/12,16:00,NONE,65,F
3/27/12,14:00,NONE,0,M
3/27/12,21:00,INJURED,0,M
3/27/12,15:30,INJURED,0,F
3/28/12,08:00,NONE,25,M
3/28/12,15:35,INJURED,28,M
3/28/12,15:00,INJURED,31,X
3/28/12,21:00,NONE,58,M
3/28/12,16:40,NONE,59,F
3/28/12,11:20,INJURED,63,M
3/28/12,16:35,INJURED,0,M
3/29/12,18:25,INJURED,21,M
3/29/12,20:00,INJURED,24,M
3/29/12,20:40,INJURED,25,M
3/29/12,19:00,INJURED,28,M
3/29/12,14:35,NONE,29,M
3/29/12,08:45,INJURED,32,F
3/29/12,15:35,INJURED,37,F
3/29/12,23:25,NONE,52,M
3/29/12,19:20,INJURED,52,M
3/29/12,11:05,INJURED,64,M
3/29/12,11:05,NONE,65,F
3/29/12,18:05,INJURED,69,M
3/29/12,20:10,INJURED,74,M
3/29/12,08:00,INJURED,0,F
3/29/12,06:55,INJURED,0,F
3/29/12,15:40,INJURED,0,M
3/30/12,12:45,INJURED,20,M
3/30/12,17:30,NONE,26,F
3/30/12,20:30,INJURED,39,M
3/30/12,19:15,INJURED,41,M
3/30/12,18:55,INJURED,43,F
3/30/12,20:50,INJURED,50,F
3/30/12,22:20,INJURED,51,M
3/30/12,13:00,NONE,54,M
3/30/12,12:25,INJURED,56,M
3/30/12,17:20,INJURED,0,M
3/30/12,09:40,INJURED,0,M
3/31/12,21:20,INJURED,26,F
3/31/12,21:50,NONE,31,F
3/31/12,13:40,INJURED,33,M
3/31/12,20:50,INJURED,42,M
3/31/12,10:10,INJURED,42,M
3/31/12,16:35,INJURED,82,F
3/31/12,13:30,INJURED,0,M
4/1/12,01:30,NONE,23,M
4/1/12,22:45,INJURED,25,M
4/1/12,11:00,INJURED,28,M
4/1/12,01:15,INJURED,28,M
4/1/12,20:45,INJURED,30,F
4/1/12,19:10,INJURED,32,F
4/1/12,15:15,INJURED,36,F
4/1/12,02:05,INJURED,38,M
4/1/12,12:30,INJURED,42,M
4/1/12,15:20,INJURED,63,F
4/1/12,13:00,INJURED,0,M
4/1/12,10:20,INJURED,0,M
4/2/12,20:15,INJURED,20,M
4/2/12,12:45,INJURED,21,M
4/2/12,07:55,INJURED,21,F
4/2/12,15:00,INJURED,23,M
4/2/12,06:50,INJURED,25,M
4/2/12,11:40,INJURED,33,M
4/2/12,14:45,INJURED,40,M
4/2/12,14:40,INJURED,64,M
4/2/12,19:45,INJURED,79,M
4/3/12,17:05,INJURED,37,M
4/3/12,23:45,INJURED,56,M
4/3/12,09:45,INJURED,56,F
4/3/12,09:00,INJURED,64,F
4/3/12,11:15,INJURED,69,M
4/3/12,10:30,NONE,0,X
4/4/12,13:30,INJURED,21,F
4/4/12,18:20,INJURED,22,M
4/4/12,07:00,INJURED,32,F
4/4/12,15:45,INJURED,32,M
4/4/12,18:35,INJURED,33,M
4/4/12,13:00,INJURED,35,M
4/4/12,06:05,INJURED,41,F
4/4/12,21:10,NONE,45,F
4/4/12,08:30,INJURED,45,F
4/4/12,11:40,INJURED,45,M
4/4/12,08:30,INJURED,57,M
4/4/12,17:40,INJURED,90,F
4/4/12,14:55,INJURED,0,F
4/5/12,01:30,INJURED,27,M
4/5/12,18:43,NONE,29,M
4/5/12,00:20,INJURED,29,M
4/5/12,06:10,INJURED,38,M
4/5/12,13:45,INJURED,42,M
4/5/12,16:20,INJURED,50,F
4/5/12,10:45,INJURED,81,F
4/5/12,11:50,INJURED,0,M
4/6/12,19:25,NONE,22,F
4/6/12,00:05,INJURED,27,F
4/6/12,17:00,INJURED,36,M
4/6/12,11:55,NONE,37,F
4/6/12,14:50,INJURED,50,M
4/6/12,04:00,INJURED,53,M
4/6/12,20:50,INJURED,54,M
4/6/12,12:20,NONE,0,M
4/6/12,18:30,INJURED,0,M
4/7/12,23:55,INJURED,51,F
4/7/12,15:05,INJURED,55,M
4/7/12,13:45,INJURED,88,F
4/7/12,18:00,INJURED,0,M
4/8/12,15:35,INJURED,20,F
4/8/12,08:00,INJURED,23,M
4/8/12,12:05,INJURED,25,F
4/8/12,02:20,INJURED,28,M
4/8/12,15:05,NONE,33,F
4/8/12,12:45,NONE,37,F
4/8/12,12:35,INJURED,40,M
4/8/12,15:20,INJURED,42,F
4/8/12,16:45,NONE,0,
4/8/12,19:40,INJURED,0,F
4/9/12,22:00,NONE,29,F
4/9/12,21:20,INJURED,36,M
4/9/12,19:50,INJURED,42,M
4/9/12,15:15,INJURED,0,M
4/9/12,16:40,INJURED,0,M
4/10/12,14:00,INJURED,21,M
4/10/12,17:25,INJURED,22,F
4/10/12,13:30,INJURED,32,M
4/10/12,18:50,INJURED,36,M
4/10/12,19:45,NONE,40,F
4/10/12,21:25,INJURED,51,M
4/10/12,10:40,INJURED,52,M
4/10/12,11:00,INJURED,61,M
4/10/12,16:30,INJURED,65,M
4/11/12,14:00,INJURED,22,M
4/11/12,16:20,INJURED,26,F
4/11/12,22:45,INJURED,35,M
4/11/12,07:45,NONE,46,F
4/11/12,12:30,NONE,49,F
4/11/12,20:20,INJURED,56,M
4/11/12,09:35,INJURED,65,M
4/11/12,15:20,INJURED,71,M
4/11/12,07:59,INJURED,75,M
4/11/12,16:30,INJURED,0,M
4/11/12,18:00,INJURED,0,M
4/12/12,14:40,NONE,22,M
4/12/12,00:35,INJURED,23,M
4/12/12,11:45,NONE,26,F
4/12/12,14:20,INJURED,27,F
4/12/12,20:15,INJURED,30,M
4/12/12,18:30,INJURED,33,M
4/12/12,14:15,INJURED,43,M
4/12/12,14:50,INJURED,44,M
4/12/12,07:00,INJURED,60,F
4/12/12,06:45,INJURED,0,F
4/12/12,15:45,INJURED,0,M
4/13/12,16:20,INJURED,20,M
4/13/12,19:05,NONE,21,F
4/13/12,12:30,NONE,22,M
4/13/12,23:05,INJURED,22,M
4/13/12,19:10,INJURED,26,F
4/13/12,13:15,NONE,29,F
4/13/12,10:15,INJURED,30,M
4/13/12,07:30,INJURED,39,M
4/13/12,18:45,INJURED,40,M
4/13/12,00:40,INJURED,46,M
4/13/12,16:30,INJURED,49,M
4/13/12,04:00,INJURED,52,M
4/13/12,14:20,NONE,99,M
4/13/12,11:55,NONE,0,F
4/13/12,08:00,INJURED,0,M
4/13/12,15:00,INJURED,0,M
4/13/12,13:55,INJURED,0,F
4/14/12,12:20,INJURED,24,M
4/14/12,20:45,INJURED,25,M
4/14/12,11:40,INJURED,60,F
4/14/12,07:20,INJURED,65,F
4/14/12,14:40,INJURED,66,M
4/14/12,13:25,INJURED,0,M
4/14/12,15:05,INJURED,0,M
4/15/12,22:40,INJURED,21,M
4/15/12,11:00,INJURED,24,M
4/15/12,18:50,INJURED,29,M
4/15/12,16:30,INJURED,33,F
4/15/12,06:15,INJURED,37,M
4/15/12,14:00,INJURED,49,F
4/15/12,10:00,NONE,60,M
4/15/12,14:35,INJURED,60,M
4/15/12,16:05,INJURED,61,F
4/15/12,12:00,INJURED,0,M
4/16/12,18:44,NONE,21,M
4/16/12,12:15,INJURED,21,F
4/16/12,16:35,INJURED,22,F
4/16/12,01:10,INJURED,27,F
4/16/12,13:10,INJURED,28,M
4/16/12,18:45,INJURED,38,F
4/16/12,17:10,INJURED,38,F
4/16/12,23:10,NONE,42,F
4/16/12,13:53,INJURED,46,F
4/16/12,18:40,INJURED,54,F
4/16/12,11:40,INJURED,55,M
4/16/12,16:30,INJURED,59,F
4/16/12,13:35,INJURED,61,M
4/16/12,19:45,INJURED,68,F
4/16/12,06:50,INJURED,71,M
4/16/12,17:00,NONE,0,M
4/16/12,17:45,INJURED,0,M
4/16/12,07:25,INJURED,0,M
4/16/12,12:15,INJURED,0,M
4/17/12,21:05,INJURED,22,F
4/17/12,21:00,INJURED,25,F
4/17/12,17:50,INJURED,27,F
4/17/12,10:30,INJURED,28,F
4/17/12,03:00,INJURED,32,M
4/17/12,14:20,INJURED,40,F
4/17/12,13:05,INJURED,42,M
4/17/12,17:20,INJURED,50,M
4/17/12,12:05,INJURED,79,M
4/17/12,16:00,INJURED,0,M
4/18/12,13:25,NONE,25,M
4/18/12,12:00,INJURED,25,M
4/18/12,09:45,INJURED,27,M
4/18/12,09:00,INJURED,55,M
4/18/12,11:20,INJURED,61,M
4/18/12,11:00,INJURED,65,M
4/18/12,14:45,INJURED,78,F
4/18/12,17:40,INJURED,0,M
4/19/12,15:35,INJURED,23,M
4/19/12,08:30,NONE,29,F
4/19/12,01:55,INJURED,34,M
4/19/12,14:30,INJURED,41,F
4/19/12,15:00,NONE,45,F
4/19/12,09:35,INJURED,47,M
4/19/12,10:50,INJURED,50,M
4/19/12,15:55,INJURED,55,F
4/19/12,15:30,INJURED,62,F
4/19/12,19:15,NONE,0,F
4/20/12,13:00,NONE,20,F
4/20/12,21:15,INJURED,34,F
4/20/12,14:40,INJURED,37,F
4/20/12,07:40,INJURED,38,F
4/20/12,19:00,INJURED,44,F
4/20/12,18:20,INJURED,66,F
4/20/12,14:10,INJURED,81,M
4/20/12,16:00,INJURED,0,M
4/20/12,15:40,INJURED,0,M
4/20/12,16:30,INJURED,0,M
4/20/12,19:14,INJURED,0,M
4/20/12,16:20,INJURED,0,M
4/21/12,02:20,INJURED,21,M
4/21/12,18:30,INJURED,22,F
4/21/12,14:10,INJURED,23,M
4/21/12,18:30,NONE,31,M
4/21/12,13:45,INJURED,35,F
4/21/12,15:30,INJURED,37,F
4/21/12,10:30,INJURED,44,F
4/21/12,20:00,INJURED,57,M
4/21/12,22:20,INJURED,70,M
4/21/12,14:15,INJURED,78,F
4/22/12,15:30,INJURED,21,M
4/22/12,02:00,INJURED,27,M
4/22/12,02:00,INJURED,28,M
4/22/12,09:05,INJURED,46,M
4/22/12,04:35,INJURED,50,M
4/22/12,06:55,NONE,62,M
4/22/12,14:00,NONE,0,M
4/22/12,12:45,INJURED,0,M
4/22/12,16:40,INJURED,0,M
4/22/12,17:45,INJURED,0,M
4/22/12,17:40,INJURED,0,F
4/23/12,13:35,INJURED,20,F
4/23/12,22:00,INJURED,28,F
4/23/12,17:20,INJURED,33,F
4/23/12,13:55,INJURED,76,F
4/23/12,11:25,INJURED,0,F
4/23/12,20:10,INJURED,0,M
4/23/12,16:10,INJURED,0,F
4/24/12,15:50,INJURED,25,M
4/24/12,11:50,INJURED,28,M
4/24/12,15:25,INJURED,37,F
4/24/12,10:00,INJURED,62,M
4/24/12,20:10,INJURED,65,M
4/24/12,06:20,INJURED,73,F
4/24/12,09:00,INJURED,0,M
4/24/12,13:00,INJURED,0,F
4/24/12,17:45,INJURED,0,M
4/24/12,18:00,INJURED,0,M
4/24/12,17:50,INJURED,0,M
4/25/12,22:15,INJURED,20,F
4/25/12,14:30,INJURED,28,M
4/25/12,16:15,NONE,29,F
4/25/12,07:20,INJURED,30,M
4/25/12,14:20,INJURED,32,M
4/25/12,19:15,INJURED,41,M
4/25/12,07:10,INJURED,47,M
4/25/12,18:30,INJURED,51,M
4/25/12,07:30,INJURED,56,M
4/25/12,14:50,INJURED,57,M
4/25/12,19:00,NONE,0,M
4/25/12,18:25,INJURED,0,M
4/25/12,16:30,INJURED,0,M
4/25/12,12:35,INJURED,0,M
4/25/12,16:00,INJURED,0,M
4/26/12,10:00,INJURED,25,F
4/26/12,07:00,INJURED,27,M
4/26/12,18:30,INJURED,32,F
4/26/12,15:40,NONE,46,M
4/26/12,07:00,INJURED,76,M
4/26/12,15:50,INJURED,87,F
4/26/12,10:30,NONE,0,F
4/26/12,12:40,INJURED,0,F
4/26/12,22:45,INJURED,0,M
4/27/12,11:30,INJURED,21,M
4/27/12,09:20,INJURED,21,M
4/27/12,17:30,INJURED,31,M
4/27/12,00:20,INJURED,42,M
4/27/12,08:45,INJURED,42,F
4/27/12,17:10,INJURED,43,M
4/27/12,18:08,INJURED,43,M
4/27/12,16:10,INJURED,43,F
4/27/12,07:50,INJURED,51,M
4/27/12,08:10,INJURED,51,M
4/27/12,09:30,NONE,52,M
4/27/12,20:45,INJURED,52,M
4/27/12,15:00,INJURED,58,M
4/27/12,15:45,NONE,0,M
4/27/12,15:30,INJURED,0,M
4/27/12,18:00,INJURED,0,M
4/27/12,01:50,INJURED,0,F
4/28/12,16:50,INJURED,23,F
4/28/12,23:30,INJURED,24,M
4/28/12,17:30,INJURED,34,M
4/28/12,14:50,NONE,35,M
4/28/12,22:25,INJURED,47,F
4/28/12,15:55,INJURED,49,M
4/28/12,17:40,INJURED,54,F
4/28/12,14:00,INJURED,54,F
4/28/12,07:20,INJURED,62,M
4/28/12,15:10,INJURED,0,F
4/28/12,13:20,INJURED,0,M
4/28/12,19:15,INJURED,0,M
4/28/12,18:20,INJURED,0,F
4/28/12,14:50,INJURED,0,M
4/29/12,00:25,INJURED,24,M
4/29/12,16:20,INJURED,25,M
4/29/12,00:30,INJURED,27,F
4/29/12,20:10,INJURED,44,M
4/29/12,12:15,INJURED,44,M
4/29/12,16:20,INJURED,60,F
4/29/12,09:00,INJURED,64,M
4/30/12,11:15,INJURED,39,F
4/30/12,13:00,INJURED,43,M
4/30/12,16:50,NONE,47,M
4/30/12,07:30,INJURED,50,M
4/30/12,15:10,NONE,51,F
4/30/12,15:30,INJURED,0,F
5/1/12,15:15,INJURED,36,M
5/1/12,21:30,INJURED,48,M
5/1/12,08:45,INJURED,49,F
5/1/12,08:25,INJURED,57,M
5/1/12,14:30,INJURED,58,M
5/1/12,17:50,INJURED,0,M
5/2/12,23:45,INJURED,42,M
5/2/12,15:45,INJURED,49,M
5/2/12,18:40,INJURED,63,M
5/2/12,05:05,INJURED,93,M
5/2/12,15:20,INJURED,0,M
5/2/12,10:15,INJURED,0,F
5/2/12,07:45,INJURED,0,F
5/3/12,16:45,INJURED,22,F
5/3/12,02:00,INJURED,24,F
5/3/12,16:45,INJURED,27,F
5/3/12,14:30,INJURED,27,M
5/3/12,21:20,INJURED,27,M
5/3/12,22:00,INJURED,36,M
5/3/12,17:25,INJURED,38,M
5/3/12,17:00,INJURED,40,M
5/3/12,16:30,INJURED,40,F
5/3/12,21:35,INJURED,44,M
5/3/12,10:15,INJURED,49,F
5/3/12,16:35,INJURED,55,M
5/3/12,20:00,INJURED,56,M
5/3/12,11:56,INJURED,69,M
5/3/12,12:30,INJURED,73,F
5/3/12,14:20,INJURED,73,M
5/3/12,13:55,INJURED,83,M
5/3/12,15:05,INJURED,0,M
5/3/12,07:35,INJURED,0,M
5/3/12,20:10,INJURED,0,F
5/3/12,14:45,INJURED,0,F
5/3/12,19:45,INJURED,0,M
5/4/12,22:40,INJURED,22,M
5/4/12,22:20,INJURED,26,M
5/4/12,12:50,INJURED,32,M
5/4/12,21:05,INJURED,36,M
5/4/12,12:40,INJURED,49,M
5/4/12,17:35,INJURED,57,F
5/4/12,08:50,INJURED,75,M
5/4/12,15:50,INJURED,0,M
5/4/12,11:10,INJURED,0,F
5/5/12,14:00,INJURED,23,M
5/5/12,15:05,INJURED,23,F
5/5/12,02:30,INJURED,24,M
5/5/12,18:30,INJURED,25,M
5/5/12,12:00,INJURED,29,F
5/5/12,09:50,INJURED,33,M
5/5/12,13:00,INJURED,36,M
5/5/12,19:30,INJURED,37,M
5/5/12,09:40,INJURED,45,M
5/5/12,08:45,INJURED,45,M
5/5/12,10:55,INJURED,46,M
5/5/12,02:10,INJURED,56,M
5/5/12,09:45,INJURED,57,F
5/5/12,11:45,NONE,66,F
5/5/12,20:00,INJURED,0,M
5/5/12,16:00,INJURED,0,M
5/6/12,21:25,INJURED,20,M
5/6/12,16:10,INJURED,20,M
5/6/12,08:40,NONE,22,F
5/6/12,01:40,INJURED,24,M
5/6/12,11:00,INJURED,28,M
5/6/12,02:45,INJURED,34,F
5/6/12,21:55,INJURED,45,M
5/6/12,13:00,INJURED,48,F
5/6/12,20:05,INJURED,58,F
5/6/12,10:00,INJURED,81,M
5/6/12,09:15,INJURED,0,M
5/7/12,22:20,INJURED,21,M
5/7/12,18:50,INJURED,30,M
5/7/12,02:30,NONE,33,F
5/7/12,18:10,NONE,33,M
5/7/12,21:40,INJURED,36,F
5/7/12,13:50,NONE,37,M
5/7/12,16:15,INJURED,38,M
5/7/12,10:00,INJURED,46,M
5/7/12,18:30,INJURED,50,F
5/7/12,12:15,INJURED,53,M
5/7/12,17:30,INJURED,54,M
5/7/12,14:15,INJURED,66,M
5/7/12,14:00,INJURED,70,M
5/7/12,17:35,NONE,0,F
5/7/12,08:00,INJURED,0,M
5/7/12,06:30,INJURED,0,M
5/7/12,07:50,INJURED,0,F
5/7/12,17:00,INJURED,0,F
5/8/12,22:05,INJURED,20,M
5/8/12,00:15,NONE,22,M
5/8/12,17:40,INJURED,22,M
5/8/12,19:10,INJURED,24,M
5/8/12,22:50,INJURED,26,M
5/8/12,18:00,INJURED,26,M
5/8/12,07:40,INJURED,28,F
5/8/12,18:15,INJURED,39,M
5/8/12,17:30,NONE,42,M
5/8/12,13:55,INJURED,45,M
5/8/12,16:45,INJURED,45,M
5/8/12,09:50,INJURED,83,M
5/8/12,15:00,INJURED,0,M
5/8/12,19:40,INJURED,0,M
5/9/12,17:50,INJURED,24,F
5/9/12,12:25,INJURED,24,M
5/9/12,06:10,INJURED,24,F
5/9/12,09:45,INJURED,26,F
5/9/12,20:30,NONE,27,M
5/9/12,11:30,INJURED,29,M
5/9/12,17:15,INJURED,30,M
5/9/12,00:55,INJURED,32,F
5/9/12,10:50,INJURED,37,M
5/9/12,18:40,INJURED,50,M
5/9/12,22:50,INJURED,52,M
5/9/12,15:50,INJURED,64,M
5/9/12,12:15,INJURED,71,F
5/9/12,13:50,INJURED,73,M
5/9/12,20:30,INJURED,0,M
5/9/12,17:00,INJURED,0,M
5/9/12,10:20,INJURED,0,M
5/9/12,08:40,INJURED,0,M
5/9/12,17:35,INJURED,0,M
5/10/12,10:30,INJURED,21,M
5/10/12,18:35,INJURED,24,M
5/10/12,18:00,INJURED,25,M
5/10/12,08:15,INJURED,27,F
5/10/12,17:20,INJURED,30,M
5/10/12,13:24,INJURED,32,M
5/10/12,07:20,INJURED,43,M
5/10/12,17:35,INJURED,45,M
5/10/12,10:20,INJURED,48,M
5/10/12,16:10,INJURED,57,M
5/10/12,12:30,INJURED,61,M
5/10/12,18:45,NONE,77,F
5/10/12,11:00,INJURED,0,
5/10/12,17:30,INJURED,0,M
5/10/12,16:50,INJURED,0,M
5/11/12,18:20,INJURED,20,M
5/11/12,10:30,INJURED,22,F
5/11/12,19:10,INJURED,29,M
5/11/12,14:05,INJURED,30,M
5/11/12,18:50,INJURED,38,M
5/11/12,18:40,INJURED,41,M
5/11/12,10:15,INJURED,51,M
5/11/12,13:15,INJURED,54,M
5/11/12,09:35,INJURED,59,M
5/11/12,20:55,INJURED,61,F
5/11/12,22:00,INJURED,0,M
5/12/12,15:30,INJURED,23,F
5/12/12,21:45,INJURED,29,F
5/12/12,18:25,INJURED,39,F
5/12/12,07:25,INJURED,51,M
5/12/12,10:40,INJURED,79,F
5/13/12,18:55,INJURED,23,F
5/13/12,22:00,INJURED,26,M
5/13/12,14:15,INJURED,41,M
5/13/12,11:15,INJURED,44,M
5/13/12,19:00,INJURED,46,M
5/13/12,09:00,INJURED,67,M
5/13/12,08:40,INJURED,71,F
5/13/12,11:20,INJURED,77,F
5/13/12,00:10,INJURED,0,M
5/14/12,19:45,INJURED,20,M
5/14/12,17:45,INJURED,21,F
5/14/12,12:30,INJURED,36,F
5/14/12,01:35,INJURED,46,M
5/14/12,11:50,INJURED,55,M
5/14/12,09:10,INJURED,67,F
5/14/12,15:10,INJURED,72,F
5/14/12,19:05,INJURED,79,M
5/14/12,15:45,INJURED,0,F
5/14/12,07:05,INJURED,0,M
5/15/12,00:05,INJURED,23,M
5/15/12,16:35,INJURED,24,M
5/15/12,18:30,INJURED,25,F
5/15/12,13:35,INJURED,28,M
5/15/12,22:35,INJURED,34,M
5/15/12,09:00,INJURED,35,M
5/15/12,11:35,INJURED,35,M
5/15/12,18:55,INJURED,39,M
5/15/12,15:10,INJURED,43,F
5/15/12,07:20,INJURED,45,M
5/15/12,09:00,INJURED,57,F
5/15/12,19:55,INJURED,58,F
5/15/12,18:10,INJURED,0,F
5/15/12,16:00,INJURED,0,F
5/16/12,08:40,INJURED,22,M
5/16/12,13:00,INJURED,41,M
5/16/12,21:10,INJURED,42,M
5/16/12,21:00,INJURED,44,M
5/16/12,12:50,INJURED,45,M
5/16/12,07:50,INJURED,47,F
5/16/12,15:10,INJURED,49,M
5/16/12,20:55,INJURED,52,F
5/16/12,20:30,INJURED,53,M
5/16/12,14:25,INJURED,57,M
5/16/12,14:40,INJURED,66,F
5/16/12,14:20,INJURED,75,F
5/16/12,20:25,INJURED,0,M
5/16/12,07:30,INJURED,0,M
5/17/12,15:55,INJURED,20,M
5/17/12,08:15,INJURED,23,M
5/17/12,18:05,INJURED,26,F
5/17/12,21:45,INJURED,30,M
5/17/12,18:30,INJURED,35,M
5/17/12,13:45,INJURED,43,F
5/17/12,18:25,INJURED,49,F
5/17/12,10:35,INJURED,70,M
5/17/12,15:15,INJURED,83,M
5/17/12,17:20,INJURED,0,M
5/18/12,18:10,INJURED,22,M
5/18/12,17:15,INJURED,22,M
5/18/12,16:30,INJURED,22,F
5/18/12,08:45,INJURED,27,M
5/18/12,22:00,INJURED,27,F
5/18/12,09:45,INJURED,34,M
5/18/12,11:20,INJURED,37,F
5/18/12,00:13,INJURED,42,F
5/18/12,12:35,INJURED,50,F
5/18/12,07:30,INJURED,57,M
5/18/12,19:00,INJURED,0,F
5/18/12,13:50,INJURED,0,M
5/18/12,07:20,INJURED,0,M
5/18/12,16:45,INJURED,0,M
5/18/12,02:20,INJURED,0,M
5/19/12,21:15,INJURED,32,F
5/19/12,08:25,INJURED,33,F
5/19/12,17:40,INJURED,33,M
5/19/12,12:50,INJURED,37,M
5/19/12,13:45,INJURED,44,F
5/19/12,17:55,INJURED,51,F
5/19/12,09:35,INJURED,53,M
5/19/12,17:00,INJURED,60,M
5/19/12,16:05,NONE,69,M
5/19/12,13:30,INJURED,0,M
5/19/12,16:05,INJURED,0,M
5/20/12,11:55,INJURED,23,M
5/20/12,03:15,INJURED,25,M
5/20/12,01:45,INJURED,29,F
5/20/12,13:25,NONE,33,F
5/20/12,22:40,NONE,40,F
5/20/12,23:30,INJURED,41,M
5/20/12,23:31,INJURED,41,M
